date,precipitation_mm,makkink_mm,P_minus_ET_mm
2020-11-03,3.6,0.7623068836829359,2.8376931163170642
2020-11-04,0.1,0.9364991401159712,-0.8364991401159713
2020-11-05,0.0,0.6473200510829071,-0.6473200510829071
2020-11-06,0.0,0.8089065080690175,-0.8089065080690175
2020-11-07,0.0,0.8697155222063578,-0.8697155222063578
2020-11-08,0.0,0.8219729808354981,-0.8219729808354981
2020-11-09,0.0,0.820687662103906,-0.820687662103906
2020-11-10,0.2,0.5825535937788923,-0.38255359377889225
2020-11-11,0.0,0.5995841593531506,-0.5995841593531506
2020-11-12,5.2,0.4850119965446742,4.714988003455326
2020-11-13,0.7,0.35756795731453084,0.3424320426854691
2020-11-14,0.7999999999999999,0.2356410372166522,0.5643589627833477
2020-11-15,8.4,0.29014409754782833,8.109855902452171
2020-11-16,1.0,0.25978893172432105,0.740211068275679
2020-11-17,1.6,0.28725207782810125,1.3127479221718987
2020-11-18,0.5,0.774730497963403,-0.274730497963403
2020-11-19,3.5,0.4326256255958088,3.0673743744041913
2020-11-20,0.0,0.35250228354913044,-0.35250228354913044
2020-11-21,0.5,0.1309879426835047,0.36901205731649533
2020-11-22,1.9000000000000001,0.4743715635482874,1.4256284364517127
2020-11-23,0.1,0.7031987104072882,-0.6031987104072882
2020-11-24,0.0,0.24871351192906122,-0.24871351192906122
2020-11-25,0.0,0.516872580297138,-0.516872580297138
2020-11-26,1.4,0.15118226970941942,1.2488177302905805
2020-11-27,0.0,0.13973824606867327,-0.13973824606867327
2020-11-28,0.0,0.17168751249076622,-0.17168751249076622
2020-11-29,0.0,0.20708908236598378,-0.20708908236598378
2020-11-30,11.3,0.08693413110616158,11.213065868893839
2020-12-01,3.8,0.367576466875068,3.4324235331249318
2020-12-02,0.0,0.14531925829094275,-0.14531925829094275
2020-12-03,4.8,0.061744309994769875,4.73825569000523
2020-12-04,0.7,0.3458164911492335,0.35418350885076644
2020-12-05,0.0,0.39830980212650896,-0.39830980212650896
2020-12-06,0.0,0.17990470993552315,-0.17990470993552315
2020-12-07,11.0,0.13684567722258992,10.86315432277741
2020-12-08,0.0,0.1676686852615902,-0.1676686852615902
2020-12-09,0.0,0.11645281122913055,-0.11645281122913055
2020-12-10,0.0,0.3376283652958348,-0.3376283652958348
2020-12-11,2.8000000000000003,0.08205634148389374,2.7179436585161065
2020-12-12,0.6,0.09760264034843207,0.502397359651568
2020-12-13,1.0,0.32062571499309034,0.6793742850069097
2020-12-14,2.0,0.3295485043949585,1.6704514956050416
2020-12-15,0.2,0.1706314680474046,0.029368531952595422
2020-12-16,0.0,0.3369423816962736,-0.3369423816962736
2020-12-17,5.8,0.32516129958167367,5.474838700418326
2020-12-18,0.0,0.39430586414037194,-0.39430586414037194
2020-12-19,0.3,0.21148758960401903,0.08851241039598096
2020-12-20,0.0,0.28629814697024725,-0.28629814697024725
2020-12-21,13.0,0.08581476569306383,12.914185234306936
2020-12-22,6.6,0.11090024803831754,6.489099751961682
2020-12-23,24.8,0.08540040184502665,24.714599598154972
2020-12-24,17.4,0.23197550097579622,17.168024499024202
2020-12-25,0.6,0.3049304473799392,0.2950695526200608
2020-12-26,3.5,0.1331688416174501,3.36683115838255
2020-12-27,21.3,0.06598332012638392,21.234016679873616
2020-12-28,0.0,0.27100571532087564,-0.27100571532087564
2020-12-29,3.3,0.17659056300460862,3.123409436995391
2020-12-30,9.8,0.20507901249082044,9.59492098750918
2020-12-31,8.200000000000001,0.3428886859053724,7.857111314094628
2021-01-01,0.6,0.3471928272317879,0.2528071727682121
2021-01-02,1.3,0.3594912761043556,0.9405087238956444
2021-01-03,0.0,0.24471130056976043,-0.24471130056976043
2021-01-04,0.9000000000000001,0.11744189749637597,0.7825581025036241
2021-01-05,0.9,0.12750400963400244,0.7724959903659976
2021-01-06,0.1,0.13510345451057285,-0.03510345451057284
2021-01-07,8.6,0.1523613294977961,8.447638670502204
2021-01-08,0.0,0.40607637164230054,-0.40607637164230054
2021-01-09,0.0,0.4212993275330402,-0.4212993275330402
2021-01-10,0.0,0.1607347175026295,-0.1607347175026295
2021-01-11,3.7,0.12832765828479373,3.5716723417152063
2021-01-12,9.6,0.4450647174446239,9.154935282555376
2021-01-13,1.1,0.4184581498492574,0.6815418501507426
2021-01-14,0.0,0.36235573110491126,-0.36235573110491126
2021-01-15,0.0,0.11115547859431685,-0.11115547859431685
2021-01-16,2.5,0.1329676250579535,2.3670323749420463
2021-01-17,2.6,0.2906711348082461,2.309328865191754
2021-01-18,0.1,0.22373526519273274,-0.12373526519273273
2021-01-19,16.1,0.1880275711773728,15.91197242882263
2021-01-20,0.6000000000000001,0.24074960681357396,0.35925039318642615
2021-01-21,5.5,0.4606179295481492,5.03938207045185
2021-01-22,1.9000000000000001,0.6522959957328897,1.2477040042671104
2021-01-23,0.7,0.4791067359709464,0.22089326402905357
2021-01-24,0.2,0.4781919510851777,-0.2781919510851777
2021-01-25,2.5,0.6102619872967678,1.8897380127032322
2021-01-26,1.6,0.5057010533968399,1.09429894660316
2021-01-27,1.4000000000000001,0.19028750624997895,1.2097124937500212
2021-01-28,8.0,0.16616044882523362,7.8338395511747665
2021-01-29,12.0,0.3108951699991511,11.689104830000849
2021-01-30,0.0,0.316031332835084,-0.316031332835084
2021-01-31,0.0,0.7093233814204247,-0.7093233814204247
2021-02-01,1.0,0.1963614980575958,0.8036385019424042
2021-02-02,4.3999999999999995,0.20103125487519555,4.198968745124804
2021-02-03,10.6,0.19017323007130313,10.409826769928696
2021-02-04,0.0,0.32864195910976446,-0.32864195910976446
2021-02-05,1.1,0.3451690151575268,0.7548309848424732
2021-02-06,1.6,0.1588967633892123,1.4411032366107879
2021-02-07,5.4,0.17513509895158058,5.22486490104842
2021-02-08,1.5,0.27135385618551916,1.228646143814481
2021-02-09,0.0,0.6918140179064209,-0.6918140179064209
2021-02-10,0.0,0.5022785429107373,-0.5022785429107373
2021-02-11,0.0,1.0664026975719512,-1.0664026975719512
2021-02-12,0.0,0.8756743776883138,-0.8756743776883138
2021-02-13,0.0,0.8582986349242138,-0.8582986349242138
2021-02-14,0.0,0.8543818933555105,-0.8543818933555105
2021-02-15,5.3,0.16822991806009885,5.131770081939901
2021-02-16,2.5,0.5839403873629242,1.916059612637076
2021-02-17,4.3,0.3827702468619993,3.9172297531380007
2021-02-18,6.6,0.6675988134011281,5.932401186598872
2021-02-19,0.0,0.9736589292871827,-0.9736589292871827
2021-02-20,0.1,1.2840816820115664,-1.1840816820115663
2021-02-21,0.0,1.1439221773287194,-1.1439221773287194
2021-02-22,0.2,1.0242870824785935,-0.8242870824785935
2021-02-23,0.0,1.1163059285505925,-1.1163059285505925
2021-02-24,0.0,1.1861511079134301,-1.1861511079134301
2021-02-25,0.0,1.1433146170947501,-1.1433146170947501
2021-02-26,0.0,1.592735373246967,-1.592735373246967
2021-02-27,0.0,1.0173723159225487,-1.0173723159225487
2021-02-28,0.0,1.295628092710843,-1.295628092710843
2021-03-01,0.0,1.3457746444141485,-1.3457746444141485
2021-03-02,0.0,1.6363366626304332,-1.6363366626304332
2021-03-03,0.0,0.5117780627614947,-0.5117780627614947
2021-03-04,0.0,0.43068001666462186,-0.43068001666462186
2021-03-05,0.0,1.5057668334994394,-1.5057668334994394
2021-03-06,0.0,0.8977528820547782,-0.8977528820547782
2021-03-07,0.0,0.6013578569408807,-0.6013578569408807
2021-03-08,3.4,0.8212397888328786,2.578760211167121
2021-03-09,3.3000000000000003,0.4755951157856967,2.8244048842143035
2021-03-10,5.0,0.4262054866311057,4.573794513368894
2021-03-11,5.8,1.049384612666423,4.750615387333577
2021-03-12,1.6,0.9031649648895778,0.6968350351104223
2021-03-13,7.2,1.0124585911050694,6.187541408894931
2021-03-14,4.300000000000001,1.0598143243956621,3.2401856756043386
2021-03-15,1.2,0.9474010329514483,0.25259896704855167
2021-03-16,4.0,0.7384392123000586,3.2615607876999415
2021-03-17,0.1,0.8705589380975043,-0.7705589380975043
2021-03-18,1.2000000000000002,0.9351478228751465,0.26485217712485365
2021-03-19,0.0,2.217770460703565,-2.217770460703565
2021-03-20,0.30000000000000004,1.1471876865973378,-0.8471876865973378
2021-03-21,0.2,0.8678864971117851,-0.667886497111785
2021-03-22,0.0,1.0824779205239667,-1.0824779205239667
2021-03-23,0.0,1.514986767294383,-1.514986767294383
2021-03-24,0.0,2.306515503583406,-2.306515503583406
2021-03-25,0.2,1.6002845678130893,-1.4002845678130893
2021-03-26,1.7000000000000002,1.6433022170221276,0.056697782977872535
2021-03-27,0.5,1.5291349085818586,-1.0291349085818586
2021-03-28,0.8,0.7693768511378757,0.03062314886212436
2021-03-29,0.0,2.4513496750575303,-2.4513496750575303
2021-03-30,0.0,3.218044968553381,-3.218044968553381
2021-03-31,0.0,3.053099316979133,-3.053099316979133
2021-04-01,0.0,2.5667905396538906,-2.5667905396538906
2021-04-02,0.1,0.8884777549283409,-0.7884777549283409
2021-04-03,0.0,1.6831840595568737,-1.6831840595568737
2021-04-04,0.0,1.3443262034342685,-1.3443262034342685
2021-04-05,2.5,1.778784058735947,0.7212159412640531
2021-04-06,4.5,1.4082217795917062,3.091778220408294
2021-04-07,5.5,1.6464540542098158,3.8535459457901844
2021-04-08,0.0,1.7583315551568544,-1.7583315551568544
2021-04-09,0.0,1.2714484079286665,-1.2714484079286665
2021-04-10,8.2,0.7899465476447782,7.410053452355221
2021-04-11,1.6,1.7364104506604658,-0.13641045066046575
2021-04-12,0.6,1.965114958879412,-1.365114958879412
2021-04-13,0.0,2.619173021087207,-2.619173021087207
2021-04-14,0.0,2.0808825030945806,-2.0808825030945806
2021-04-15,0.0,1.874230743533149,-1.874230743533149
2021-04-16,0.0,3.205656616034559,-3.205656616034559
2021-04-17,0.0,3.134041052117025,-3.134041052117025
2021-04-18,0.0,3.3775772083016933,-3.3775772083016933
2021-04-19,0.0,3.406963267778972,-3.406963267778972
2021-04-20,0.0,3.387970092902226,-3.387970092902226
2021-04-21,0.0,2.93199844914158,-2.93199844914158
2021-04-22,0.0,2.4988035319158177,-2.4988035319158177
2021-04-23,0.0,3.229323088910396,-3.229323088910396
2021-04-24,0.0,2.9773546342498407,-2.9773546342498407
2021-04-25,0.0,2.1599052111729415,-2.1599052111729415
2021-04-26,0.0,3.395482430346886,-3.395482430346886
2021-04-27,0.0,3.77244753039726,-3.77244753039726
2021-04-28,0.0,3.1804691580156637,-3.1804691580156637
2021-04-29,35.3,0.22877481762639804,35.0712251823736
2021-04-30,6.8999999999999995,0.8996184707592098,6.00038152924079
2021-05-01,0.4,1.6934982845409898,-1.29349828454099
2021-05-02,0.0,2.743384598099158,-2.743384598099158
2021-05-03,0.2,2.658363659150457,-2.4583636591504567
2021-05-04,6.5,1.2225846827576163,5.277415317242384
2021-05-05,0.9,2.738742283848312,-1.8387422838483123
2021-05-06,0.0,2.9939520881800594,-2.9939520881800594
2021-05-07,0.2,2.8618995967757757,-2.6618995967757755
2021-05-08,6.1,1.0044515871117374,5.095548412888262
2021-05-09,4.0,3.0217574488801207,0.9782425511198793
2021-05-10,3.2,2.8185770735123965,0.3814229264876037
2021-05-11,1.2999999999999998,1.7626898862355764,-0.4626898862355766
2021-05-12,0.0,4.237408384626462,-4.237408384626462
2021-05-13,0.0,3.6032168988625553,-3.6032168988625553
2021-05-14,0.0,2.059652956844276,-2.059652956844276
2021-05-15,2.6,1.5905459128970767,1.0094540871029234
2021-05-16,4.0,2.9305010327127,1.0694989672872999
2021-05-17,14.0,1.901100228439023,12.098899771560976
2021-05-18,0.1,3.251337070102724,-3.151337070102724
2021-05-19,2.6,1.8169837005706064,0.7830162994293937
2021-05-20,0.1,2.187597200114804,-2.087597200114804
2021-05-21,6.6000000000000005,2.527104280090107,4.072895719909893
2021-05-22,6.3999999999999995,1.9884076434735154,4.411592356526484
2021-05-23,3.0,2.59404635448337,0.40595364551663016
2021-05-24,11.3,2.0035835050677404,9.29641649493226
2021-05-25,1.0,2.510056716108484,-1.5100567161084841
2021-05-26,3.4,2.4133268721191103,0.9866731278808896
