DATE,ET
2021-04-12,2.1109199177193574
2021-04-13,3.1769471272844574
2021-04-14,2.564247619994221
2021-04-15,2.335677284748106
2021-04-16,4.318514188552025
2021-04-17,4.115774845200885
2021-04-18,4.770718248125747
2021-04-19,4.945244763377588
2021-04-20,4.8785393497605005
2021-04-21,3.4744126199091516
2021-04-22,3.0451260386932097
2021-04-23,4.425171037310626
2021-04-24,3.9160096056999043
2021-04-25,2.691075729088277
2021-04-26,4.653914238984398
2021-04-27,5.446183533722076
2021-04-28,4.628394029165583
2021-04-29,0.1444272024088537
2021-04-30,0.8835804203820908
2021-05-01,1.9079029189759291
2021-05-02,3.1761666
2021-05-03,3.1981059758845336
2021-05-04,1.1934058287459695
2021-05-05,2.9202614686623933
2021-05-06,3.7004279273401943
2021-05-07,3.5032967603300658
2021-05-08,1.5591386465353234
2021-05-09,4.726819588762846
2021-05-10,3.6242977049746887
2021-05-11,2.259685542419936
2021-05-12,5.201862823268093
2021-05-13,5.1925551100656575
2021-05-14,2.05335679076482
2021-05-15,1.664377328708539
2021-05-16,3.423100491833095
2021-05-17,2.424066762293783
2021-05-18,4.037465558590535
2021-05-19,2.2523669999999996
2021-05-20,3.222176608640146
2021-05-21,2.4502741582569056
2021-05-22,2.2098322981260976
2021-05-23,3.0412654745226035
2021-05-24,2.0987474400795345
2021-05-25,2.477502698063051
2021-05-26,2.789711194221881
2021-05-27,1.775979318349243
2021-05-28,6.679092757257639
2021-05-29,4.118330717293577
2021-05-30,6.022971015282241
2021-05-31,8.118005583131549
2021-06-01,9.632370946953042
2021-06-02,9.404963972022301
2021-06-03,7.104700427146249
2021-06-04,7.222247606903733
2021-06-05,0.671465389249513
2021-06-06,7.516625856048757
2021-06-07,8.637998457397105
2021-06-08,8.953422488949538
2021-06-09,8.395198788372984
2021-06-10,8.527472328284391
2021-06-11,4.337855502711991
2021-06-12,6.5024641412289235
2021-06-13,8.827457058391602
2021-06-14,8.693394567203661
2021-06-15,6.328994525020828
2021-06-16,10.259696562972094
2021-06-17,7.171328238778052
2021-06-18,4.563878756655162
2021-06-19,1.7203386398452232
2021-06-20,3.297353097861616
2021-06-21,0.6086110492079486
2021-06-22,3.669168506658644
2021-06-23,3.176381447251919
2021-06-24,5.695742906748211
2021-06-25,2.4314119105178023
2021-06-26,6.347238263404833
2021-06-27,7.451435761326436
2021-06-28,3.8511425212697254
2021-06-29,0.8637431468298025
2021-06-30,0.6001621578180218
2021-07-01,2.6696649160110435
2021-07-02,5.752084400783286
2021-07-03,4.481110681307496
2021-07-04,3.793459818362065
2021-07-05,3.1724957233203264
2021-07-06,3.225003923209521
2021-07-07,5.857397789798897
2021-07-08,7.278591722010407
2021-07-09,7.226494632060251
2021-07-10,3.7869105858436347
2021-07-11,3.9219333268066676
2021-07-12,5.296531058906963
2021-07-13,1.3814393638153508
2021-07-14,2.4941015069065786
2021-07-15,2.158284206381631
2021-07-16,4.6536310315717495
2021-07-17,8.414489723888996
2021-07-18,8.078919989157333
2021-07-19,5.62625593361884
2021-07-20,7.60994795667881
2021-07-21,7.177144700003197
2021-07-22,6.162293212670118
2021-07-23,2.6817999913873285
2021-07-24,4.565985944815146
2021-07-25,4.173735918372976
2021-07-26,4.531635907287494
2021-07-27,2.5983981928972417
2021-07-28,2.651865607785225
2021-07-29,5.175052867765472
2021-07-30,2.926370615489433
2021-07-31,2.8013579453739927
2021-08-01,3.1690292392776684
2021-08-02,4.715415154027309
2021-08-03,3.5519067135672566
2021-08-04,6.598753802422435
2021-08-05,5.6294697861561644
2021-08-06,2.938877890787475
2021-08-07,3.6383736722073134
2021-08-08,3.5724029024352077
2021-08-09,2.153328922859852
2021-08-10,4.315368119595601
2021-08-11,5.881904145949191
2021-08-12,5.50180621257284
2021-08-13,3.960615369977424
2021-08-14,4.1082988935344025
2021-08-15,5.185133001222593
2021-08-16,2.3407802520766996
2021-08-17,0.7573759986729677
2021-08-18,1.5889628573345573
2021-08-19,0.9510692230221729
2021-08-20,3.366966055257147
2021-08-21,2.6653129506588606
2021-08-22,1.0571207331760362
2021-08-23,3.996717045456183
2021-08-24,4.489400540299829
2021-08-25,2.9909376938879886
2021-08-26,2.538663071661719
2021-08-27,3.235643918704536
2021-08-28,2.6793183563743552
2021-08-29,0.6272739773897845
2021-08-30,2.864758226371503
2021-08-31,1.4032247818817911
2021-09-01,1.3512959999999996
2021-09-02,2.2037959245538143
2021-09-03,4.77263334412453
2021-09-04,3.3559623802245704
2021-09-05,5.295894286662934
2021-09-06,4.279451048162099
2021-09-07,5.175639317203278
2021-09-08,5.656429985423668
2021-09-09,5.031113712877719
2021-09-10,2.1831329593848334
2021-09-11,1.2620560000000003
2021-09-12,2.809024114670431
2021-09-13,2.252195215295271
2021-09-14,3.5686341232078247
2021-09-15,1.056024787833363
2021-09-16,3.29424321748837
2021-09-17,3.003615043098966
2021-09-18,3.5446520281792115
2021-09-19,2.329050543637618
2021-09-20,3.423861353027836
2021-09-21,2.8718320521700265
2021-09-22,3.592211006474536
2021-09-23,1.2948999643111896
2021-09-24,2.475856974426185
2021-09-25,1.4472741198261927
2021-09-26,2.5988590766449033
2021-09-27,1.6761246115327169
2021-09-28,2.4487753597317194
2021-09-29,0.3694690677174477
2021-09-30,1.3426975350564996
2021-10-01,0.5684666009559982
2021-10-02,1.2413665404429104
2021-10-03,0.4966882935954701
2021-10-04,1.9175313753282637
2021-10-05,1.2887377909217994
2021-10-06,2.1221639910686423
2021-10-07,2.0163243382365645
2021-10-08,2.091362193516302
2021-10-09,1.858188270818084
2021-10-10,1.816619555049442
2021-10-11,1.6912896973537679
2021-10-12,1.438939529614153
2021-10-13,1.1982900885703345
2021-10-14,0.6249068957744761
2021-10-15,2.065263868982116
2021-10-16,0.903801654375118
2021-10-17,0.70408386492824
2021-10-18,0.9927264482886133
2021-10-19,0.6971123387413933
2021-10-20,0.5154344257906373
2021-10-21,0.6517091961832792
2021-10-22,0.7404096510582667
2021-10-23,0.42347609951196424
2021-10-24,1.455623052663388
2021-10-25,0.34483966694643026
2021-10-26,0.6431404887740657
2021-10-27,0.42031691260619053
2021-10-28,1.4721580723274585
2021-10-29,1.2875368844206676
2021-10-30,0.19178279892563355
2021-10-31,0.4016128394325262
2021-11-01,1.1691095678509456
2021-11-02,0.29805728308498014
2021-11-03,0.7208065045833038
2021-11-04,0.9706284089444321
2021-11-05,0.8738918999999998
2021-11-06,0.2935023472469821
2021-11-07,0.776967140865908
2021-11-08,0.608072818452366
2021-11-09,0.349435813980605
2021-11-10,0.24177356527845636
2021-11-11,0.21774526480982312
2021-11-12,0.4458378097545519
2021-11-13,0.5205766157812931
2021-11-14,0.13781682985531196
2021-11-15,0.06404445282645484
2021-11-16,0.040036196019302334
2021-11-17,0.6661122856263799
2021-11-18,0.49736504358589567
2021-11-19,0.6909327218057305
2021-11-20,0.05224995356568272
2021-11-21,0.6479816421413496
2021-11-22,0.7510637126891433
2021-11-23,0.5716997556986132
2021-11-24,0.18858316998078065
2021-11-25,0.38965018633063686
2021-11-26,0.1310155840062548
2021-11-27,0.07868910535213883
2021-11-28,0.17871412130382985
2021-11-29,0.49089615491669936
2021-11-30,0.15493163092538598
2021-12-01,0.2406022431952537
2021-12-02,0.2506687976403725
2021-12-03,0.1060669114389214
2021-12-04,0.04296722917468614
2021-12-05,0.08323542484099543
2021-12-06,0.06758512079832366
2021-12-07,0.31536608327466037
2021-12-08,0.35946791455383054
2021-12-09,0.20181637864919436
2021-12-10,0.10822419520975889
2021-12-11,0.3664795835601269
2021-12-12,0.1264892100830146
2021-12-13,0.15341475727796205
2021-12-14,0.05287781999016221
2021-12-15,0.22241637583803273
2021-12-16,0.5159982290631315
2021-12-17,0.059727658397094395
2021-12-18,0.12701265644708012
2021-12-19,0.04680582980099808
2021-12-20,0.18213471329944766
2021-12-21,0.4732426171824512
2021-12-22,0.22722287395970506
2021-12-23,0.1197705313472392
2021-12-24,0.12108128968616083
2021-12-25,0.33019092697574226
2021-12-26,0.270032498216374
2021-12-27,0.13440944966779678
2021-12-28,0.11078064434974189
2021-12-29,0.09296001503607344
2021-12-30,0.1626811451740367
2021-12-31,0.12117624094828985
2022-01-01,0.2567942043656282
2022-01-02,0.3284754790063484
2022-01-03,0.3202641252138677
2022-01-04,0.17855496604640264
2022-01-05,0.2195563398881299
2022-01-06,0.4419780328246145
2022-01-07,0.3409237180027989
2022-01-08,0.14339960333301832
2022-01-09,0.33993501434151796
2022-01-10,0.45868443230158146
2022-01-11,0.2729241003542468
2022-01-12,0.6223664859508422
2022-01-13,0.24385425877355515
2022-01-14,0.1965100932304496
2022-01-15,0.08370752509639738
2022-01-16,0.19056572809728406
2022-01-17,0.39763378015011125
2022-01-18,0.20743282774427
2022-01-19,0.15802603356789033
2022-01-20,0.3723752707841916
2022-01-21,0.24113250429926283
2022-01-22,0.09129919827141969
2022-01-23,0.15810983568566506
2022-01-24,0.09129043689675277
2022-01-25,0.038936700000000005
2022-01-26,0.11555855269000216
2022-01-27,0.28045873324536713
2022-01-28,0.6942237986578248
2022-01-29,0.5295706532069162
2022-01-30,0.4738877943798774
2022-01-31,0.11660603243250323
2022-02-01,0.24924183818688228
2022-02-02,0.7088265956263579
2022-02-03,0.13417483461481886
2022-02-04,0.24020452449829083
2022-02-05,0.5620906886286697
2022-02-06,0.2972601716289352
2022-02-07,0.6925743933302798
2022-02-08,0.6773026648739898
2022-02-09,0.2034464945994007
2022-02-10,0.4555787780103842
2022-02-11,0.9058472655782543
2022-02-12,1.0684831197966624
2022-02-13,0.8276581400485108
2022-02-14,0.7909879273464746
2022-02-15,0.41732827865251587
2022-02-16,0.3205438914177714
2022-02-17,1.083944474925885
2022-02-18,0.2986924498574161
2022-02-19,0.7149199912605521
2022-02-20,0.1803761373595964
2022-02-21,0.42830540468221967
2022-02-22,0.3939165265410732
2022-02-23,1.6187777366660172
2022-02-24,0.3179411812358601
2022-02-25,1.0744934117986504
2022-02-26,1.8112222765735437
2022-02-27,1.4726099675778037
2022-02-28,1.807614918774921
2022-03-01,0.2572415167567164
2022-03-02,1.7277537555107603
2022-03-03,2.0348484047240474
2022-03-04,1.7690502350129396
2022-03-05,1.5974161542444525
2022-03-06,1.3920334829687906
2022-03-07,2.100481611055701
2022-03-08,2.0226154385396025
2022-03-09,2.660628210696888
2022-03-10,2.7353636171566165
2022-03-11,2.4692694494665623
2022-03-12,1.7521721291777244
2022-03-13,1.7316185255386052
2022-03-14,1.986199806962544
2022-03-15,1.7423005274453793
2022-03-16,1.9600471023202735
2022-03-17,2.3527642695318987
2022-03-18,3.3990733884599877
2022-03-19,3.3774873022403358
2022-03-20,1.1619518660679675
2022-03-21,3.4755010859790434
2022-03-22,3.8575628678537397
2022-03-23,4.200686382837111
2022-03-24,3.803766418905887
2022-03-25,3.918624159985236
2022-03-26,4.203693684191164
2022-03-27,3.5559717279942413
2022-03-28,2.0407249758447636
2022-03-29,2.6684474724030705
2022-03-30,1.6385735046579217
2022-03-31,0.44472617872361864
2022-04-01,1.7914902670012343
2022-04-02,2.6226964709539753
2022-04-03,2.579440730304521
2022-04-04,0.4270541021063258
2022-04-05,0.79886540001755
2022-04-06,0.902773985546327
2022-04-07,1.5147446414133559
2022-04-08,1.7817528475718512
2022-04-09,1.897199747124588
2022-04-10,3.3828504039404876
2022-04-11,4.205362853590974
2022-04-12,3.4899805566674034
2022-04-13,2.2802090297132116
2022-04-14,4.463242723083464
2022-04-15,1.4333233333857034
2022-04-16,4.394655454213163
2022-04-17,5.519005463087276
2022-04-18,5.756943988549481
2022-04-19,5.786986878205105
2022-04-20,5.906308348716948
2022-04-21,6.250228432271602
2022-04-22,5.2428977032510655
2022-04-23,4.83683772090338
2022-04-24,4.999606779279508
2022-04-25,0.7806848478841946
2022-04-26,3.879622971083329
2022-04-27,2.5821138078529384
2022-04-28,3.1172057809852
2022-04-29,2.2536655240458874
2022-04-30,1.7028275799880623
2022-05-01,4.851354458053224
2022-05-02,6.525124494724998
2022-05-03,1.5486528570103761
2022-05-04,4.943140466980251
2022-05-05,4.090842482407972
2022-05-06,6.0626097982067515
2022-05-07,4.11279824153945
2022-05-08,5.283744486027557
2022-05-09,7.564178422018879
2022-05-10,3.39600371689102
2022-05-11,3.772686090764687
2022-05-12,6.381030597243607
2022-05-13,3.9984867440550644
2022-05-14,6.7954881228691955
2022-05-15,8.242001599328857
2022-05-16,3.618674602660089
2022-05-17,5.366188503454234
2022-05-18,5.520904080950898
2022-05-19,3.0403657531730053
2022-05-20,2.277295928048538
2022-05-21,4.64142662625886
2022-05-22,8.107924575932783
2022-05-23,2.23662124584702
2022-05-24,3.1432131887608263
2022-05-25,4.344135211409331
2022-05-26,4.040143608998395
2022-05-27,3.600651411880911
2022-05-28,4.378258959424754
2022-05-29,2.744721145637969
2022-05-30,2.9447888518126395
2022-05-31,4.595744680301198
2022-06-01,3.9756459521060235
2022-06-02,6.849561196194345
2022-06-03,8.7696774267237
2022-06-04,4.450602879024263
2022-06-05,1.951933594493829
2022-06-06,1.6763428559823628
2022-06-07,2.472988502873241
2022-06-08,1.9739475106147275
2022-06-09,6.341884929222247
2022-06-10,5.207763988902993
2022-06-11,6.829693253074439
2022-06-12,6.316390370194924
2022-06-13,5.914539012183385
2022-06-14,5.521947944874416
