Time,Waterniveau (m NAP)
2025-09-25 11:59:59,-4.428
2025-09-25 13:00:00,-4.434
2025-09-25 13:59:59,-4.429
2025-09-25 14:59:59,-4.433
2025-09-25 15:59:59,-4.435
2025-09-25 16:59:59,-4.444
2025-09-25 17:59:59,-4.443
2025-09-25 18:59:59,-4.446
2025-09-25 19:59:59,-4.445
2025-09-25 20:59:59,-4.442
2025-09-25 21:59:59,-4.444
2025-09-25 22:59:59,-4.447
2025-09-25 23:59:59,-4.453
2025-09-26 00:59:59,-4.451
2025-09-26 01:59:59,-4.455
2025-09-26 02:59:59,-4.452
2025-09-26 03:59:59,-4.452
2025-09-26 04:59:59,-4.45
2025-09-26 05:59:59,-4.453
2025-09-26 06:59:59,-4.452
2025-09-26 07:59:59,-4.454
2025-09-26 08:59:59,-4.453
2025-09-26 09:59:59,-4.458
2025-09-26 10:59:59,-4.462
2025-09-26 11:59:59,-4.462
2025-09-26 12:59:59,-4.458
2025-09-26 13:59:59,-4.458
2025-09-26 14:59:59,-4.459
2025-09-26 15:59:59,-4.462
2025-09-26 16:59:59,-4.462
2025-09-26 17:59:59,-4.467
2025-09-26 18:59:59,-4.464
2025-09-26 19:59:59,-4.468
2025-09-26 20:59:59,-4.468
2025-09-26 21:59:59,-4.468
2025-09-26 22:59:59,-4.47
2025-09-26 23:59:59,-4.468
2025-09-27 00:59:59,-4.473
2025-09-27 01:59:59,-4.469
2025-09-27 02:59:59,-4.467
2025-09-27 03:59:59,-4.47
2025-09-27 04:59:59,-4.474
2025-09-27 05:59:59,-4.469
2025-09-27 06:59:59,-4.471
2025-09-27 07:59:59,-4.479
2025-09-27 08:59:59,-4.475
2025-09-27 09:59:59,-4.476
2025-09-27 10:59:59,-4.48
2025-09-27 11:59:59,-4.477
2025-09-27 13:00:00,-4.475
2025-09-27 13:59:59,-4.477
2025-09-27 14:59:59,-4.481
2025-09-27 15:59:59,-4.478
2025-09-27 16:59:59,-4.479
2025-09-27 17:59:59,-4.485
2025-09-27 18:59:59,-4.482
2025-09-27 19:59:59,-4.486
2025-09-27 20:59:59,-4.48
2025-09-27 21:59:59,-4.489
2025-09-27 22:59:59,-4.484
2025-09-27 23:59:59,-4.487
2025-09-28 00:59:59,-4.483
2025-09-28 01:59:59,-4.485
2025-09-28 02:59:59,-4.487
2025-09-28 03:59:59,-4.484
2025-09-28 04:59:59,-4.49
2025-09-28 05:59:59,-4.487
2025-09-28 06:59:59,-4.493
2025-09-28 07:59:59,-4.492
2025-09-28 08:59:59,-4.497
2025-09-28 09:59:59,-4.498
2025-09-28 10:59:59,-4.492
2025-09-28 11:59:59,-4.497
2025-09-28 12:59:59,-4.497
2025-09-28 13:59:59,-4.496
2025-09-28 14:59:59,-4.499
2025-09-28 15:59:59,-4.496
2025-09-28 16:59:59,-4.497
2025-09-28 17:59:59,-4.496
2025-09-28 18:59:59,-4.498
2025-09-28 19:59:59,-4.496
2025-09-28 20:59:59,-4.504
2025-09-28 21:59:59,-4.499
2025-09-28 22:59:59,-4.504
2025-09-28 23:59:59,-4.503
2025-09-29 00:59:59,-4.507
2025-09-29 01:59:59,-4.509
2025-09-29 02:59:59,-4.509
2025-09-29 03:59:59,-4.51
2025-09-29 04:59:59,-4.504
2025-09-29 05:59:59,-4.51
2025-09-29 06:59:59,-4.511
2025-09-29 07:59:59,-4.514
2025-09-29 08:59:59,-4.51
2025-09-29 09:59:59,-4.513
2025-09-29 10:59:59,-4.511
2025-09-29 11:59:59,-4.513
2025-09-29 13:00:00,-4.51
2025-09-29 13:59:59,-4.511
2025-09-29 14:59:59,-4.514
2025-09-29 15:59:59,-4.515
2025-09-29 16:59:59,-4.512
2025-09-29 17:59:59,-4.515
2025-09-29 18:59:59,-4.517
2025-09-29 19:59:59,-4.514
2025-09-29 20:59:59,-4.517
2025-09-29 21:59:59,-4.518
2025-09-29 22:59:59,-4.518
2025-09-29 23:59:59,-4.517
2025-09-30 00:59:59,-4.518
2025-09-30 01:59:59,-4.513
2025-09-30 02:59:59,-4.52
2025-09-30 03:59:59,-4.514
2025-09-30 04:59:59,-4.516
2025-09-30 05:59:59,-4.514
2025-09-30 06:59:59,-4.523
2025-09-30 07:59:59,-4.521
2025-09-30 08:59:59,-4.519
2025-09-30 09:59:59,-4.528
2025-09-30 10:59:59,-4.529
2025-09-30 11:59:59,-4.53
2025-09-30 12:59:59,-4.525
2025-09-30 13:59:59,-4.526
2025-09-30 14:59:59,-4.53
2025-09-30 15:59:59,-4.527
2025-09-30 16:59:59,-4.53
2025-09-30 17:59:59,-4.521
2025-09-30 18:59:59,-4.527
2025-09-30 19:59:59,-4.53
2025-09-30 20:59:59,-4.528
2025-09-30 21:59:59,-4.531
2025-09-30 22:59:59,-4.531
2025-09-30 23:59:59,-4.524
2025-10-01 00:59:59,-4.528
2025-10-01 01:59:59,-4.537
2025-10-01 02:59:59,-4.534
2025-10-01 03:59:59,-4.534
2025-10-01 04:59:59,-4.532
2025-10-01 05:59:59,-4.536
2025-10-01 06:59:59,-4.534
2025-10-01 07:59:59,-4.532
2025-10-01 08:59:59,-4.537
2025-10-01 09:59:59,-4.539
2025-10-01 10:59:59,-4.54
2025-10-01 11:59:59,-4.537
2025-10-01 13:00:00,-4.536
2025-10-01 13:59:59,-4.539
2025-10-01 14:59:59,-4.543
2025-10-01 15:59:59,-4.536
2025-10-01 16:59:59,-4.542
2025-10-01 17:59:59,-4.546
2025-10-01 18:59:59,-4.542
2025-10-01 19:59:59,-4.542
2025-10-01 20:59:59,-4.548
2025-10-01 21:59:59,-4.542
2025-10-01 22:59:59,-4.548
2025-10-01 23:59:59,-4.546
2025-10-02 00:59:59,-4.546
2025-10-02 01:59:59,-4.546
2025-10-02 02:59:59,-4.549
2025-10-02 03:59:59,-4.548
2025-10-02 04:59:59,-4.542
2025-10-02 05:59:59,-4.549
2025-10-02 06:59:59,-4.548
2025-10-02 07:59:59,-4.551
2025-10-02 08:59:59,-4.552
2025-10-02 09:59:59,-4.556
2025-10-02 10:59:59,-4.554
2025-10-02 11:59:59,-4.554
2025-10-02 13:00:00,-4.556
2025-10-02 13:59:59,-4.553
2025-10-02 14:59:59,-4.556
2025-10-02 15:59:59,-4.555
2025-10-02 16:59:59,-4.553
2025-10-02 17:59:59,-4.553
2025-10-02 18:59:59,-4.555
2025-10-02 19:59:59,-4.555
2025-10-02 20:59:59,-4.556
2025-10-02 21:59:59,-4.551
2025-10-02 22:59:59,-4.55
2025-10-02 23:59:59,-4.556
2025-10-03 00:59:59,-4.558
2025-10-03 01:59:59,-4.557
2025-10-03 02:59:59,-4.547
2025-10-03 03:59:59,-4.555
2025-10-03 04:59:59,-4.556
2025-10-03 05:59:59,-4.553
2025-10-03 06:59:59,-4.559
2025-10-03 07:59:59,-4.563
2025-10-03 08:59:59,-4.554
2025-10-03 09:59:59,-4.556
2025-10-03 10:59:59,-4.555
2025-10-03 11:59:59,-4.56
2025-10-03 12:59:59,-4.56
2025-10-03 13:59:59,-4.557
2025-10-03 14:59:59,-4.562
2025-10-03 15:59:59,-4.56
2025-10-03 16:59:59,-4.551
2025-10-03 17:59:59,-4.551
2025-10-03 18:59:59,-4.555
2025-10-03 19:59:59,-4.556
2025-10-03 20:59:59,-4.552
2025-10-03 21:59:59,-4.55
2025-10-03 22:59:59,-4.546
2025-10-03 23:59:59,-4.554
2025-10-04 00:59:59,-4.547
2025-10-04 01:59:59,-4.548
