Time,Waterniveau (m NAP)
2025-04-04 00:00:00.000,-0.532
2025-04-04 01:00:00.000,-0.53
2025-04-04 02:00:00.000,-0.527
2025-04-04 03:00:00.000,-0.53
2025-04-04 04:00:00.000,-0.531
2025-04-04 05:00:00.000,-0.53
2025-04-04 06:00:00.000,-0.529
2025-04-04 07:00:00.000,-0.531
2025-04-04 08:00:00.000,-0.529
2025-04-04 09:00:00.000,-0.531
2025-04-04 10:00:00.000,-0.531
2025-04-04 11:00:00.000,-0.53
2025-04-04 12:00:00.000,-0.531
2025-04-04 13:00:00.000,-0.528
2025-04-04 14:00:00.000,-0.522
2025-04-04 15:00:00.000,-0.525
2025-04-04 16:00:00.000,-0.517
2025-04-04 17:00:00.000,-0.52
2025-04-04 18:00:00.000,-0.52
2025-04-04 19:00:00.000,-0.519
2025-04-04 20:00:00.000,-0.524
2025-04-04 21:00:00.000,-0.527
2025-04-04 22:00:00.000,-0.526
2025-04-04 23:00:00.000,-0.528
2025-04-05 00:00:00.000,-0.529
2025-04-05 01:00:00.000,-0.525
2025-04-05 02:00:00.000,-0.527
2025-04-05 03:00:00.000,-0.526
2025-04-05 04:00:00.000,-0.53
2025-04-05 05:00:00.000,-0.53
2025-04-05 06:00:00.000,-0.531
2025-04-05 07:00:00.000,-0.533
2025-04-05 08:00:00.000,-0.53
2025-04-05 09:00:00.000,-0.536
2025-04-05 10:00:00.000,-0.533
2025-04-05 11:00:00.000,-0.535
2025-04-05 12:00:00.000,-0.535
2025-04-05 13:00:00.000,-0.533
2025-04-05 14:00:00.000,-0.535
2025-04-05 15:00:00.000,-0.53
2025-04-05 16:00:00.000,-0.532
2025-04-05 17:00:00.000,-0.528
2025-04-05 18:00:00.000,-0.528
2025-04-05 19:00:00.000,-0.533
2025-04-05 20:00:00.000,-0.535
2025-04-05 21:00:00.000,-0.538
2025-04-05 22:00:00.000,-0.542
2025-04-05 23:00:00.000,-0.538
2025-04-06 00:00:00.000,-0.544
2025-04-06 01:00:00.000,-0.54
2025-04-06 02:00:00.000,-0.539
2025-04-06 03:00:00.000,-0.544
2025-04-06 04:00:00.000,-0.542
2025-04-06 05:00:00.000,-0.547
2025-04-06 06:00:00.000,-0.549
2025-04-06 07:00:00.000,-0.546
2025-04-06 08:00:00.000,-0.553
2025-04-06 09:00:00.000,-0.554
2025-04-06 10:00:00.000,-0.555
2025-04-06 11:00:00.000,-0.552
2025-04-06 12:00:00.000,-0.555
2025-04-06 13:00:00.000,-0.552
2025-04-06 14:00:00.000,-0.553
2025-04-06 15:00:00.000,-0.556
2025-04-06 16:00:00.000,-0.546
2025-04-06 17:00:00.000,-0.546
2025-04-06 18:00:00.000,-0.548
2025-04-06 19:00:00.000,-0.546
2025-04-06 20:00:00.000,-0.549
2025-04-06 21:00:00.000,-0.554
2025-04-06 22:00:00.000,-0.556
2025-04-06 23:00:00.000,-0.552
2025-04-07 00:00:00.000,-0.552
2025-04-07 01:00:00.000,-0.554
2025-04-07 02:00:00.000,-0.555
2025-04-07 03:00:00.000,-0.556
2025-04-07 04:00:00.000,-0.555
2025-04-07 05:00:00.000,-0.556
2025-04-07 06:00:00.000,-0.556
2025-04-07 07:00:00.000,-0.563
2025-04-07 08:00:00.000,-0.564
2025-04-07 09:00:00.000,-0.561
2025-04-07 10:00:00.000,-0.562
2025-04-07 11:00:00.000,-0.563
2025-04-07 12:00:00.000,-0.561
2025-04-07 13:00:00.000,-0.563
2025-04-07 14:00:00.000,-0.556
2025-04-07 15:00:00.000,-0.562
2025-04-07 16:00:00.000,-0.557
2025-04-07 17:00:00.000,-0.557
2025-04-07 18:00:00.000,-0.558
2025-04-07 19:00:00.000,-0.557
2025-04-07 20:00:00.000,-0.559
2025-04-07 21:00:00.000,-0.559
2025-04-07 22:00:00.000,-0.561
2025-04-07 23:00:00.000,-0.562
2025-04-08 00:00:00.000,-0.563
2025-04-08 01:00:00.000,-0.565
2025-04-08 02:00:00.000,-0.563
2025-04-08 03:00:00.000,-0.564
2025-04-08 04:00:00.000,-0.559
2025-04-08 05:00:00.000,-0.56
2025-04-08 06:00:00.000,-0.564
2025-04-08 07:00:00.000,-0.564
2025-04-08 08:00:00.000,-0.566
2025-04-08 09:00:00.000,-0.568
2025-04-08 10:00:00.000,-0.568
2025-04-08 11:00:00.000,-0.566
2025-04-08 12:00:00.000,-0.568
2025-04-08 13:00:00.000,-0.566
2025-04-08 14:00:00.000,-0.563
2025-04-08 15:00:00.000,-0.564
2025-04-08 16:00:00.000,-0.559
2025-04-08 17:00:00.000,-0.557
2025-04-08 18:00:00.000,-0.561
2025-04-08 19:00:00.000,-0.56
2025-04-08 20:00:00.000,-0.556
2025-04-08 21:00:00.000,-0.561
2025-04-08 22:00:00.000,-0.553
2025-04-08 23:00:00.000,-0.557
2025-04-09 00:00:00.000,-0.561
2025-04-09 01:00:00.000,-0.56
2025-04-09 02:00:00.000,-0.558
2025-04-09 03:00:00.000,-0.556
2025-04-09 04:00:00.000,-0.555
2025-04-09 05:00:00.000,-0.555
2025-04-09 06:00:00.000,-0.561
2025-04-09 07:00:00.000,-0.557
2025-04-09 08:00:00.000,-0.562
2025-04-09 09:00:00.000,-0.562
2025-04-09 10:00:00.000,-0.56
2025-04-09 11:00:00.000,-0.562
2025-04-09 12:00:00.000,-0.564
2025-04-09 13:00:00.000,-0.57
2025-04-09 14:00:00.000,-0.565
2025-04-09 15:00:00.000,-0.566
2025-04-09 16:00:00.000,-0.567
2025-04-09 17:00:00.000,-0.564
2025-04-09 18:00:00.000,-0.565
2025-04-09 19:00:00.000,-0.57
2025-04-09 20:00:00.000,-0.572
2025-04-09 21:00:00.000,-0.568
2025-04-09 22:00:00.000,-0.57
2025-04-09 23:00:00.000,-0.572
2025-04-10 00:00:00.000,-0.568
2025-04-10 01:00:00.000,-0.571
2025-04-10 02:00:00.000,-0.567
2025-04-10 03:00:00.000,-0.566
2025-04-10 04:00:00.000,-0.565
2025-04-10 05:00:00.000,-0.564
2025-04-10 06:00:00.000,-0.567
2025-04-10 07:00:00.000,-0.572
2025-04-10 08:00:00.000,-0.57
2025-04-10 09:00:00.000,-0.573
2025-04-10 10:00:00.000,-0.571
2025-04-10 11:00:00.000,-0.57
2025-04-10 12:00:00.000,-0.57
2025-04-10 13:00:00.000,-0.568
2025-04-10 14:00:00.000,-0.569
2025-04-10 15:00:00.000,-0.567
2025-04-10 16:00:00.000,-0.564
